,topy,boty,topx,botx,height,width
3023,128,168,1,31,40,30
3024,107,139,24,48,32,24
3025,105,131,14,33,26,19
3026,119,135,9,21,16,12
3027,102,121,6,20,19,14
3028,91,111,32,47,20,15
3029,92,109,46,59,17,13
3030,71,80,139,147,9,8
3031,66,78,132,141,12,9
3032,65,76,167,175,11,8
3033,79,104,276,295,25,19
3034,64,91,233,253,27,20
3035,56,75,193,207,19,14
3036,110,142,9,33,32,24
3037,114,145,-1,23,31,24
3038,157,205,19,54,48,35
3039,51,61,213,221,10,8
3040,50,62,203,212,12,9
3041,48,58,232,240,10,8
3042,46,54,227,232,8,5
3043,180,210,327,349,30,22
3044,131,171,333,364,40,31
3045,107,129,28,45,22,17
3046,99,122,43,61,23,18
3047,94,116,63,79,22,16
3048,85,110,107,125,25,18
3049,68,85,155,167,17,12
3050,93,109,8,20,16,12
3051,51,66,176,187,15,11
3052,54,66,188,197,12,9
3053,44,58,216,227,14,11
3054,76,90,247,257,14,10
3055,83,100,250,263,17,13
3056,90,102,263,272,12,9
3057,81,98,267,280,17,13
3058,77,93,275,287,16,12
3059,65,83,255,269,18,14
3060,91,113,287,304,22,17
3061,82,98,284,296,16,12
3062,111,149,294,323,38,29
3063,131,161,313,335,30,22
3064,149,183,311,336,34,25
3065,149,189,329,359,40,30
3066,177,207,3,26,30,23
3067,178,210,22,46,32,24
3068,161,183,70,87,22,17
3069,151,173,75,91,22,16
3070,122,129,156,162,7,6
3071,120,132,160,169,12,9
3072,122,129,247,253,7,6
3073,81,105,78,97,24,19
3074,102,126,36,54,24,18
3075,51,64,185,194,13,9
3076,183,239,183,225,56,42
3077,161,207,27,61,46,34
3078,167,208,1,31,41,30
3079,134,169,38,64,35,26
3080,109,143,20,46,34,26
3081,53,67,189,200,14,11
3082,53,63,198,206,10,8
3083,47,57,241,248,10,7
3084,54,66,210,219,12,9
3085,50,61,262,270,11,8
3086,109,138,5,27,29,22
3087,102,122,28,42,20,14
3088,94,115,45,61,21,16
3089,90,110,31,45,20,14
3090,92,109,58,70,17,12
3091,91,113,295,311,22,16
3092,85,107,300,317,22,17
3093,88,108,329,344,20,15
3094,78,100,273,289,22,16
3095,68,106,54,82,38,28
3096,87,120,22,47,33,25
3097,85,118,6,31,33,25
3098,69,100,29,51,31,22
3099,54,76,17,33,22,16
3100,56,80,6,23,24,17
3101,102,126,227,245,24,18
3102,48,61,57,67,13,10
3103,46,58,72,80,12,8
3104,29,44,124,135,15,11
3105,46,66,272,287,20,15
3106,44,64,276,291,20,15
3107,77,108,312,336,31,24
3108,76,107,323,346,31,23
3109,44,61,276,289,17,13
3110,73,92,45,59,19,14
3111,68,83,2,14,15,12
3112,38,53,88,99,15,11
3113,41,58,94,107,17,13
3114,30,41,68,76,11,8
3115,29,42,64,73,13,9
3116,96,118,113,129,22,16
3117,89,114,119,137,25,18
3118,84,107,258,275,23,17
3119,88,108,272,288,20,16
3120,90,115,277,295,25,18
3121,94,115,317,332,21,15
3122,95,117,329,345,22,16
3123,113,163,163,200,50,37
3124,116,149,194,219,33,25
3125,117,161,205,238,44,33
3126,85,127,197,228,42,31
3127,94,122,316,336,28,20
3128,101,142,324,355,41,31
3129,41,63,173,189,22,16
3130,53,76,224,242,23,18
3131,81,112,281,304,31,23
3132,63,95,138,162,32,24
3133,51,76,22,41,25,19
3134,51,84,11,36,33,25
3135,95,120,231,250,25,19
3136,94,121,47,67,27,20
3137,76,98,315,331,22,16
3138,77,99,326,342,22,16
3139,92,117,328,348,25,20
3140,100,122,57,74,22,17
3141,156,181,84,102,25,18
3142,153,173,64,79,20,15
3143,150,174,73,92,24,19
3144,89,117,139,160,28,21
3145,96,123,19,39,27,20
3146,83,108,327,345,25,18
3147,80,105,321,340,25,19
3148,86,115,118,139,29,21
3149,90,117,27,46,27,19
3150,85,109,261,279,24,18
3151,82,107,248,267,25,19
3152,79,105,289,309,26,20
3153,82,103,309,325,21,16
3154,80,103,325,342,23,17
3155,154,169,33,44,15,11
3156,120,148,171,192,28,21
3157,107,131,4,22,24,18
3158,187,218,22,45,31,23
3159,193,227,0,25,34,25
3160,110,136,20,39,26,19
3161,112,134,14,30,22,16
3162,111,136,4,23,25,19
3163,86,106,72,87,20,15
3164,88,108,99,114,20,15
3165,85,105,114,129,20,15
3166,80,98,95,108,18,13
3167,83,102,67,81,19,14
3168,200,238,145,174,38,29
3169,192,232,151,181,40,30
3170,63,80,164,177,17,13
3171,99,137,3,31,38,28
3172,54,76,11,28,22,17
3173,99,138,326,355,39,29
3174,96,130,314,339,34,25
3175,73,100,289,309,27,20
3176,82,123,301,331,41,30
3177,146,172,104,123,26,19
3178,142,167,18,37,25,19
3179,142,166,6,24,24,18
3180,132,151,57,71,19,14
3181,119,139,323,338,20,15
3182,122,139,138,151,17,13
3183,147,184,304,331,37,27
3184,154,181,254,274,27,20
3185,144,178,242,267,34,25
3186,156,188,232,257,32,25
3187,111,141,118,141,30,23
3188,90,124,300,325,34,25
3189,76,110,251,276,34,25
3190,81,109,263,284,28,21
3191,88,119,46,69,31,23
3192,107,143,11,38,36,27
3193,46,63,37,50,17,13
3194,45,67,27,44,22,17
3195,31,49,71,84,18,13
3196,80,107,303,323,27,20
3197,72,90,312,326,18,14
3198,53,68,277,288,15,11
3199,50,65,283,295,15,12
3200,52,66,294,304,14,10
3201,127,138,156,164,11,8
3202,183,208,62,81,25,19
3203,168,193,47,66,25,19
3204,164,186,54,71,22,17
3205,150,167,84,97,17,13
3206,150,169,74,88,19,14
3207,145,160,113,124,15,11
3208,122,150,6,27,28,21
3209,111,139,303,324,28,21
3210,122,157,329,355,35,26
3211,115,144,324,345,29,21
3212,104,129,316,335,25,19
3213,98,119,286,302,21,16
3214,100,120,279,294,20,15
3215,107,133,277,296,26,19
3216,93,116,276,293,23,17
3217,68,85,259,271,17,12
3218,87,115,204,225,28,21
3219,67,95,118,139,28,21
3220,74,105,67,90,31,23
3221,93,124,330,353,31,23
3222,29,51,59,75,22,16
3223,95,115,52,66,20,14
3224,78,93,40,51,15,11
3225,92,114,69,86,22,17
3226,98,118,106,121,20,15
3227,91,112,121,137,21,16
3228,92,107,277,289,15,12
3229,87,101,265,276,14,11
3230,92,107,288,299,15,11
3231,97,115,320,334,18,14
3232,137,166,61,83,29,22
3233,94,130,322,349,36,27
3234,85,108,157,174,23,17
3235,88,109,278,293,21,15
3236,125,166,8,39,41,31
3237,123,159,3,30,36,27
3238,76,92,283,295,16,12
3239,88,110,164,181,22,17
3240,90,108,310,324,18,14
3241,93,112,331,345,19,14
3242,85,102,65,78,17,13
3243,98,117,9,24,19,15
3244,102,125,2,20,23,18
3245,76,91,281,292,15,11
3246,47,63,123,135,16,12
3247,166,218,247,287,52,40
3248,68,95,285,305,27,20
3249,85,103,184,197,18,13
3250,79,98,175,189,19,14
3251,107,139,145,169,32,24
3252,111,139,158,179,28,21
3253,181,230,26,64,49,38
3254,68,86,214,228,18,14
3255,64,76,204,213,12,9
3256,144,180,247,274,36,27
3257,127,156,163,184,29,21
3258,105,129,144,163,24,19
3259,79,96,186,199,17,13
3260,83,100,171,183,17,12
3261,106,137,330,353,31,23
3262,81,102,326,342,21,16
3263,78,98,310,325,20,15
3264,70,85,314,326,15,12
3265,63,78,287,298,15,11
3266,47,61,278,289,14,11
3267,120,147,154,174,27,20
3268,128,161,33,57,33,24
3269,75,101,269,289,26,20
3270,73,90,267,280,17,13
3271,163,190,60,81,27,21
3272,144,160,201,213,16,12
3273,149,167,208,221,18,13
3274,146,159,140,150,13,10
3275,131,140,151,158,9,7
3276,128,139,172,179,11,7
3277,135,146,110,118,11,8
3278,144,163,94,108,19,14
3279,145,161,84,96,16,12
3280,112,142,242,265,30,23
3281,131,161,64,86,30,22
3282,124,153,81,103,29,22
3283,102,128,11,30,26,19
3284,120,142,5,21,22,16
3285,203,237,241,267,34,26
3286,208,239,236,259,31,23
3287,87,112,277,296,25,19
3288,52,61,199,206,9,7
3289,50,60,193,201,10,8
3290,57,69,182,191,12,9
3291,97,113,154,167,16,13
3292,139,175,185,212,36,27
3293,141,174,201,226,33,25
3294,117,137,315,330,20,15
3295,120,135,323,335,15,12
3296,151,173,2,18,22,16
3297,74,93,10,24,19,14
3298,41,51,161,168,10,7
3299,128,155,19,39,27,20
3300,132,161,12,35,29,23
3301,111,135,0,18,24,18
3302,88,107,289,303,19,14
3303,156,195,311,340,39,29
3304,199,237,202,230,38,28
3305,201,237,192,219,36,27
3306,90,120,229,251,30,22
3307,83,112,218,240,29,22
3308,85,112,206,226,27,20
3309,143,188,289,323,45,34
3310,90,110,311,327,20,16
3311,90,110,297,312,20,15
3312,90,113,281,298,23,17
3313,72,94,260,276,22,16
3314,68,86,245,259,18,14
3315,154,186,252,276,32,24
3316,148,173,166,185,25,19
3317,151,176,160,179,25,19
3318,111,130,327,342,19,15
3319,96,105,249,256,9,7
3320,95,106,230,239,11,9
3321,178,230,45,84,52,39
3322,56,74,232,246,18,14
3323,50,66,275,286,16,11
3324,54,70,281,293,16,12
3325,68,90,242,259,22,17
3326,72,88,240,252,16,12
3327,66,82,211,223,16,12
3328,48,58,148,156,10,8
3329,59,72,27,36,13,9
3330,64,72,24,30,8,6
3331,61,69,18,25,8,7
3332,151,202,235,273,51,38
3333,94,119,315,333,25,18
3334,114,135,10,26,21,16
3335,81,94,311,320,13,9
3336,80,92,305,314,12,9
3337,78,91,301,311,13,10
3338,73,83,231,239,10,8
3339,107,137,287,308,30,21
3340,85,104,289,303,19,14
3341,99,120,126,142,21,16
3342,68,82,136,147,14,11
3343,71,82,151,159,11,8
3344,71,80,157,164,9,7
3345,58,64,148,152,6,4
3346,57,65,143,149,8,6
3347,58,63,141,145,5,4
3348,102,125,24,42,23,18
3349,98,116,28,41,18,13
3350,85,107,300,316,22,16
3351,82,102,283,298,20,15
3352,63,77,209,220,14,11
3353,54,66,22,31,12,9
3354,60,68,17,23,8,6
3355,60,69,12,19,9,7
3356,49,56,54,60,7,6
3357,114,143,46,68,29,22
3358,110,140,42,65,30,23
3359,92,117,306,326,25,20
3360,88,114,297,317,26,20
3361,92,117,280,299,25,19
3362,60,78,300,314,18,14
3363,55,68,285,295,13,10
3364,90,115,173,191,25,18
3365,91,115,162,179,24,17
3366,27,34,245,251,7,6
3367,36,45,248,255,9,7
3368,127,145,323,336,18,13
3369,95,106,233,241,11,8
3370,130,149,39,54,19,15
3371,76,90,247,257,14,10
3372,69,84,240,251,15,11
3373,71,83,233,242,12,9
3374,68,83,213,225,15,12
3375,58,69,22,31,11,9
3376,58,68,19,26,10,7
3377,158,175,29,41,17,12
3378,159,175,19,31,16,12
3379,146,160,39,49,14,10
3380,147,162,32,43,15,11
3381,147,178,324,347,31,23
3382,149,174,251,270,25,19
3383,120,139,315,330,19,15
3384,137,156,106,120,19,14
3385,112,124,131,139,12,8
3386,80,107,306,326,27,20
3387,78,102,328,347,24,19
3388,57,71,25,36,14,11
3389,58,76,20,33,18,13
3390,47,61,273,283,14,10
3391,68,96,272,293,28,21
3392,32,40,128,135,8,7
3393,32,42,125,133,10,8
3394,51,61,284,292,10,8
3395,74,95,269,285,21,16
3396,76,92,267,279,16,12
3397,74,94,253,268,20,15
3398,63,75,216,224,12,8
3399,59,75,211,223,16,12
3400,62,75,205,214,13,9
3401,66,75,204,210,9,6
3402,56,63,29,35,7,6
3403,56,66,24,31,10,7
3404,58,66,21,28,8,7
3405,144,168,6,24,24,18
3406,127,148,64,80,21,16
3407,130,146,57,69,16,12
3408,117,130,324,334,13,10
3409,115,128,318,328,13,10
3410,112,125,310,320,13,10
3411,95,116,331,347,21,16
3412,94,115,340,355,21,15
3413,94,107,64,73,13,9
3414,72,82,121,128,10,7
3415,67,73,161,165,6,4
3416,222,237,9,20,15,11
3417,103,131,13,34,28,21
3418,52,63,23,31,11,8
3419,53,62,19,26,9,7
3420,88,110,313,329,22,16
3421,77,108,297,321,31,24
3422,63,78,211,222,15,11
3423,52,65,157,166,13,9
3424,129,168,323,352,39,29
3425,98,122,300,318,24,18
3426,84,104,330,345,20,15
3427,83,102,264,279,19,15
3428,87,103,257,270,16,13
3429,68,84,256,268,16,12
3430,84,103,187,201,19,14
3431,84,109,129,148,25,19
3432,83,113,107,129,30,22
3433,83,98,88,100,15,12
3434,117,142,3,22,25,19
3435,52,64,180,189,12,9
3436,41,51,203,210,10,7
3437,53,64,134,143,11,9
3438,90,102,321,330,12,9
3439,85,98,294,304,13,10
3440,87,100,276,286,13,10
3441,132,161,1,22,29,21
3442,67,76,162,169,9,7
3443,93,122,64,86,29,22
3444,95,121,57,76,26,19
3445,105,126,42,58,21,16
3446,63,87,16,33,24,17
3447,60,76,13,25,16,12
3448,50,63,17,27,13,10
3449,51,63,13,22,12,9
3450,46,67,35,51,21,16
3451,44,63,47,61,19,14
3452,112,139,53,73,27,20
3453,117,136,46,60,19,14
3454,103,122,37,50,19,13
3455,97,115,44,58,18,14
3456,90,115,55,73,25,18
3457,83,103,95,111,20,16
3458,100,126,279,299,26,20
3459,93,113,283,298,20,15
3460,90,112,289,305,22,16
3461,99,119,317,332,20,15
3462,111,145,320,346,34,26
3463,122,153,332,355,31,23
3464,46,54,188,194,8,6
3465,75,95,247,262,20,15
3466,77,94,230,243,17,13
3467,80,93,34,44,13,10
3468,178,205,0,19,27,19
3469,152,163,39,47,11,8
3470,144,156,37,46,12,9
3471,145,156,44,53,11,9
3472,137,164,17,37,27,20
3473,137,163,194,214,26,20
3474,151,183,283,306,32,23
3475,152,181,293,315,29,22
3476,119,135,312,324,16,12
3477,115,128,320,329,13,9
3478,188,208,37,53,20,16
3479,183,200,24,36,17,12
3480,181,196,17,29,15,12
3481,172,189,22,34,17,12
3482,171,189,13,27,18,14
3483,180,202,0,16,22,16
3484,154,166,33,43,12,10
3485,152,167,26,37,15,11
3486,134,148,37,47,14,10
3487,68,84,44,57,16,13
3488,66,86,34,49,20,15
3489,87,117,294,317,30,23
3490,85,107,286,302,22,16
3491,42,54,183,192,12,9
3492,41,58,174,187,17,13
3493,110,129,274,288,19,14
3494,96,125,329,351,29,22
3495,107,131,240,258,24,18
3496,105,135,224,247,30,23
3497,105,128,207,224,23,17
3498,87,127,173,203,40,30
3499,80,110,216,238,30,22
3500,93,124,151,175,31,24
3501,87,111,144,162,24,18
3502,90,107,143,157,17,14
3503,79,109,123,146,30,23
3504,129,162,278,303,33,25
3505,118,147,245,267,29,22
3506,117,146,231,253,29,22
3507,110,136,219,239,26,20
3508,105,129,202,220,24,18
3509,98,122,286,305,24,19
3510,97,117,283,298,20,15
3511,93,119,314,333,26,19
3512,96,124,331,352,28,21
3513,112,144,6,31,32,25
3514,66,83,220,232,17,12
3515,56,71,171,182,15,11
3516,58,68,18,25,10,7
3517,81,114,312,337,33,25
3518,92,111,331,345,19,14
3519,83,111,335,356,28,21
3520,54,78,288,306,24,18
3521,137,181,319,352,44,33
3522,139,173,256,281,34,25
3523,149,181,249,273,32,24
3524,76,93,189,202,17,13
3525,151,166,92,104,15,12
3526,145,166,79,95,21,16
3527,125,165,276,305,40,29
3528,122,154,270,295,32,25
3529,119,149,261,284,30,23
3530,99,127,256,278,28,22
3531,85,115,333,355,30,22
3532,56,75,291,305,19,14
3533,55,68,285,295,13,10
3534,61,80,279,293,19,14
3535,53,71,273,287,18,14
3536,127,170,215,247,43,32
3537,94,133,323,352,39,29
3538,70,90,302,317,20,15
3539,83,102,284,298,19,14
3540,68,93,271,290,25,19
3541,72,91,269,283,19,14
3542,73,97,255,273,24,18
3543,67,83,258,270,16,12
3544,68,93,224,242,25,18
3545,59,76,224,237,17,13
3546,39,54,168,179,15,11
3547,123,166,326,359,43,33
3548,83,111,49,69,28,20
3549,52,64,174,183,12,9
3550,84,109,78,97,25,19
3551,85,110,73,91,25,18
3552,85,117,286,310,32,24
3553,171,191,17,32,20,15
3554,150,161,27,36,11,9
3555,149,159,36,44,10,8
3556,146,156,41,49,10,8
3557,133,146,44,53,13,9
3558,133,149,53,65,16,12
3559,205,235,158,180,30,22
3560,224,237,305,315,13,10
3561,161,188,56,76,27,20
3562,162,186,85,103,24,18
3563,146,164,89,102,18,13
3564,151,165,60,71,14,11
3565,150,165,71,82,15,11
3566,127,136,129,136,9,7
3567,107,135,205,226,28,21
3568,114,152,331,360,38,29
3569,66,94,253,274,28,21
3570,63,105,264,295,42,31
3571,203,238,329,355,35,26
3572,127,161,6,32,34,26
3573,85,107,96,112,22,16
3574,81,102,273,288,21,15
3575,115,137,35,52,22,17
3576,76,88,254,263,12,9
3577,69,80,119,127,11,8
3578,139,157,28,41,18,13
3579,124,142,66,79,18,13
3580,124,137,327,336,13,9
3581,123,136,335,345,13,10
3582,105,125,130,145,20,15
3583,107,143,0,27,36,27
3584,85,108,90,108,23,18
3585,222,237,286,297,15,11
3586,59,74,333,344,15,11
3587,93,119,44,63,26,19
3588,97,121,12,30,24,18
3589,85,107,294,311,22,17
3590,91,114,341,358,23,17
3591,204,237,329,354,33,25
3592,197,230,300,325,33,25
3593,183,226,282,315,43,33
3594,166,204,272,301,38,29
3595,115,146,234,256,31,22
3596,100,120,275,290,20,15
3597,100,127,279,299,27,20
3598,100,120,297,312,20,15
3599,106,133,103,123,27,20
3600,105,134,76,99,29,23
3601,87,115,62,82,28,20
3602,106,129,208,225,23,17
3603,105,125,201,217,20,16
3604,100,127,188,207,27,19
3605,81,102,160,176,21,16
3606,96,120,164,182,24,18
3607,94,112,211,225,18,14
3608,92,115,221,238,23,17
3609,85,106,188,204,21,16
3610,87,103,179,191,16,12
3611,120,160,282,313,40,31
3612,128,151,329,346,23,17
3613,145,181,319,346,36,27
3614,145,196,330,369,51,39
3615,51,60,174,180,9,6
3616,51,62,169,177,11,8
3617,53,71,157,170,18,13
3618,63,79,111,123,16,12
3619,96,110,294,304,14,10
3620,93,116,281,298,23,17
3621,88,110,274,290,22,16
3622,81,105,265,283,24,18
3623,68,83,260,272,15,12
3624,64,90,282,301,26,19
3625,80,108,301,321,28,20
3626,116,141,10,29,25,19
3627,80,108,330,352,28,22
3628,77,103,281,301,26,20
3629,78,100,271,288,22,17
3630,64,78,259,270,14,11
3631,84,107,79,97,23,18
3632,85,111,70,89,26,19
3633,87,112,67,85,25,18
3634,88,110,61,78,22,17
3635,43,53,170,178,10,8
3636,44,53,165,171,9,6
3637,98,126,318,339,28,21
3638,93,128,331,358,35,27
3639,82,105,318,335,23,17
3640,80,108,308,329,28,21
3641,83,108,262,281,25,19
3642,79,103,252,270,24,18
3643,77,104,246,266,27,20
3644,57,78,295,310,21,15
3645,50,68,279,292,18,13
3646,30,42,89,98,12,9
3647,142,178,84,111,36,27
3648,129,160,222,245,31,23
3649,144,175,110,133,31,23
3650,146,168,69,85,22,16
3651,138,156,75,89,18,14
3652,140,162,56,72,22,16
3653,144,164,47,62,20,15
3654,143,168,11,30,25,19
3655,152,183,337,360,31,23
3656,112,134,325,341,22,16
3657,112,131,317,331,19,14
3658,113,127,310,320,14,10
3659,115,161,332,366,46,34
3660,108,145,316,343,37,27
3661,95,117,324,341,22,17
3662,83,103,319,334,20,15
3663,66,101,257,283,35,26
3664,68,97,246,268,29,22
3665,97,129,212,236,32,24
3666,90,124,200,226,34,26
3667,49,71,200,216,22,16
3668,168,192,54,71,24,17
3669,145,163,134,147,18,13
3670,99,124,38,56,25,18
3671,110,138,335,355,28,20
3672,93,124,257,281,31,24
3673,95,117,273,289,22,16
3674,79,95,269,282,16,13
3675,73,89,261,273,16,12
3676,95,111,278,289,16,11
3677,89,108,283,298,19,15
3678,80,112,310,334,32,24
3679,78,96,90,104,18,14
3680,68,90,101,117,22,16
3681,80,98,249,262,18,13
3682,92,120,324,345,28,21
3683,87,117,337,360,30,23
3684,68,88,247,263,20,16
3685,68,91,237,255,23,18
3686,57,79,208,224,22,16
3687,60,75,205,217,15,12
3688,58,74,198,210,16,12
3689,47,57,159,166,10,7
3690,93,120,10,30,27,20
3691,90,117,26,47,27,21
3692,85,110,57,76,25,19
3693,88,115,88,108,27,20
3694,92,117,98,117,25,19
3695,91,119,167,187,28,20
3696,90,115,191,211,25,20
3697,95,120,205,223,25,18
3698,83,100,265,278,17,13
3699,83,98,274,286,15,12
3700,184,231,26,61,47,35
3701,181,230,9,46,49,37
3702,98,127,2,24,29,22
3703,80,107,305,326,27,21
3704,78,100,273,289,22,16
3705,78,98,245,260,20,15
3706,61,75,176,187,14,11
3707,57,71,14,24,14,10
3708,153,177,66,84,24,18
3709,219,238,305,319,19,14
3710,211,237,234,253,26,19
3711,188,235,205,240,47,35
3712,207,237,181,204,30,23
3713,85,107,296,312,22,16
3714,81,95,255,266,14,11
3715,70,80,161,169,10,8
3716,85,96,66,75,11,9
3717,70,83,121,132,13,11
3718,170,190,16,31,20,15
3719,121,168,247,283,47,36
3720,63,95,251,275,32,24
3721,66,93,240,260,27,20
3722,54,80,229,249,26,20
3723,51,80,213,235,29,22
3724,54,80,207,227,26,20
3725,41,66,190,209,25,19
3726,39,56,163,176,17,13
3727,34,48,90,101,14,11
3728,34,46,96,105,12,9
3729,33,47,18,29,14,11
3730,127,144,45,58,17,13
3731,132,143,41,49,11,8
3732,144,167,31,48,23,17
3733,139,162,14,31,23,17
3734,141,159,8,21,18,13
3735,128,173,106,139,45,33
3736,112,147,321,348,35,27
3737,102,135,314,339,33,25
3738,79,116,203,231,37,28
3739,50,78,232,254,28,22
3740,51,76,246,265,25,19
3741,34,65,167,190,31,23
3742,36,48,134,143,12,9
3743,42,62,191,206,20,15
3744,41,61,199,214,20,15
3745,69,93,307,325,24,18
3746,80,98,323,336,18,13
3747,81,105,315,333,24,18
3748,78,102,327,345,24,18
3749,58,72,305,315,14,10
3750,60,80,297,312,20,15
3751,58,82,288,306,24,18
3752,48,61,275,286,13,11
3753,39,49,91,99,10,8
3754,39,52,4,14,13,10
3755,223,239,333,345,16,12
3756,198,233,262,289,35,27
3757,210,234,266,284,24,18
3758,193,220,252,273,27,21
3759,221,238,245,258,17,13
3760,90,112,334,351,22,17
3761,91,112,324,340,21,16
3762,84,104,284,299,20,15
3763,78,95,276,289,17,13
3764,83,104,148,164,21,16
3765,66,75,147,154,9,7
3766,69,79,131,139,10,8
3767,103,126,23,40,23,17
3768,99,113,66,77,14,11
3769,101,124,276,294,23,18
3770,97,121,268,286,24,18
3771,96,124,230,251,28,21
3772,100,124,194,212,24,18
3773,100,124,203,221,24,18
3774,100,125,209,228,25,19
3775,95,126,170,193,31,23
3776,207,237,21,43,30,22
3777,158,182,65,83,24,18
3778,158,175,55,68,17,13
3779,161,178,96,109,17,13
3780,127,136,124,131,9,7
3781,127,136,188,195,9,7
3782,118,123,183,187,5,4
3783,116,120,176,179,4,3
3784,117,144,328,348,27,20
3785,98,137,334,363,39,29
3786,81,113,285,309,32,24
3787,59,80,223,239,21,16
3788,58,79,214,230,21,16
3789,39,56,185,198,17,13
3790,35,54,164,177,19,13
3791,34,44,19,27,10,8
3792,93,115,66,82,22,16
3793,88,109,337,353,21,16
3794,88,111,172,190,23,18
3795,88,111,164,181,23,17
3796,76,90,188,199,14,11
3797,78,93,314,325,15,11
3798,159,179,22,38,20,16
3799,161,178,11,25,17,14
3800,155,170,27,38,15,11
3801,173,198,15,35,25,20
3802,173,186,14,24,13,10
3803,99,127,154,175,28,21
3804,71,93,185,201,22,16
3805,52,68,196,209,16,13
3806,54,73,290,305,19,15
3807,75,98,311,328,23,17
3808,75,98,319,337,23,18
3809,36,45,98,104,9,6
3810,36,49,100,110,13,10
3811,34,48,105,115,14,10
3812,34,50,251,263,16,12
3813,24,30,239,244,6,5
3814,93,123,57,80,30,23
3815,68,83,115,126,15,11
3816,92,120,296,316,28,20
3817,93,118,283,301,25,18
3818,92,115,275,292,23,17
3819,92,115,267,285,23,18
3820,84,94,273,281,10,8
3821,84,95,288,296,11,8
3822,83,100,292,305,17,13
3823,57,68,129,137,11,8
3824,61,94,84,109,33,25
3825,179,225,289,323,46,34
3826,177,220,313,346,43,33
3827,188,228,334,364,40,30
3828,212,238,258,277,26,19
3829,69,82,164,173,13,9
3830,70,81,141,150,11,9
3831,86,107,322,338,21,16
3832,214,238,42,60,24,18
3833,83,107,288,306,24,18
3834,67,81,212,223,14,11
3835,115,144,153,174,29,21
3836,113,140,146,166,27,20
3837,100,127,130,150,27,20
3838,113,137,125,143,24,18
3839,122,141,137,151,19,14
3840,126,155,128,150,29,22
3841,129,161,110,134,32,24
3842,87,112,270,288,25,18
3843,76,98,281,297,22,16
3844,83,100,251,264,17,13
3845,72,101,257,279,29,22
3846,68,83,252,263,15,11
3847,80,97,115,128,17,13
3848,151,166,28,39,15,11
3849,165,180,10,21,15,11
3850,168,183,23,34,15,11
3851,142,183,227,259,41,32
3852,150,194,255,288,44,33
3853,102,124,229,246,22,17
3854,102,129,218,238,27,20
3855,102,132,210,233,30,23
3856,103,137,193,219,34,26
3857,104,128,181,199,24,18
3858,94,125,162,185,31,23
3859,82,107,177,195,25,18
3860,86,110,242,260,24,18
3861,86,105,206,220,19,14
3862,90,108,164,178,18,14
3863,102,140,301,330,38,29
3864,119,165,322,357,46,35
3865,102,131,331,352,29,21
3866,118,156,33,62,38,29
3867,61,88,225,246,27,21
3868,61,90,262,284,29,22
