,topy,boty,topx,botx,height,width
5700,70,91,223,239,21,16
5701,105,134,248,270,29,22
5702,92,117,337,356,25,19
5703,76,93,325,337,17,12
5704,102,122,301,316,20,15
5705,48,61,192,202,13,10
5706,92,115,173,191,23,18
5707,156,176,243,258,20,15
5708,13,32,250,264,19,14
5709,13,39,310,329,26,19
5710,117,151,217,242,34,25
5711,108,139,120,143,31,23
5712,129,153,84,102,24,18
5713,176,208,136,160,32,24
5714,165,190,60,79,25,19
5715,110,141,3,27,31,24
5716,89,111,35,52,22,17
5717,39,60,188,203,21,15
5718,47,64,238,251,17,13
5719,146,167,263,279,21,16
5720,105,127,259,275,22,16
5721,53,71,289,302,18,13
5722,12,34,276,293,22,17
5723,12,33,61,76,21,15
5724,63,79,90,102,16,12
5725,17,39,120,137,22,17
5726,63,76,127,137,13,10
5727,45,62,154,166,17,12
5728,120,139,46,60,19,14
5729,181,210,18,40,29,22
5730,188,216,285,306,28,21
5731,149,175,160,179,26,19
5732,93,112,80,94,19,14
5733,58,85,29,48,27,19
5734,45,66,5,21,21,16
5735,46,67,42,58,21,16
5736,32,49,89,102,17,13
5737,15,34,208,222,19,14
5738,108,151,218,250,43,32
5739,163,186,206,224,23,18
5740,134,168,21,47,34,26
5741,61,89,35,56,28,21
5742,148,164,201,213,16,12
5743,188,229,327,358,41,31
5744,43,68,95,114,25,19
5745,113,134,244,260,21,16
5746,75,102,288,308,27,20
5747,142,164,284,300,22,16
5748,149,204,190,231,55,41
5749,53,63,132,140,10,8
5750,20,40,67,81,20,14
5751,27,37,186,194,10,8
5752,50,65,185,196,15,11
5753,37,62,214,232,25,18
5754,24,26,262,263,2,1
5755,120,149,175,197,29,22
5756,107,131,128,145,24,17
5757,80,98,107,120,18,13
5758,65,78,74,84,13,10
5759,74,83,100,107,9,7
5760,103,127,80,98,24,18
5761,84,108,46,64,24,18
5762,67,80,183,193,13,10
5763,36,53,143,156,17,13
5764,54,81,204,225,27,21
5765,55,76,85,101,21,16
5766,90,117,5,25,27,20
5767,117,160,33,65,43,32
5768,80,115,119,145,35,26
5769,32,54,131,148,22,17
5770,19,31,61,69,12,8
5771,22,28,50,54,6,4
5772,151,168,7,20,17,13
5773,126,148,30,46,22,16
5774,88,119,54,77,31,23
5775,74,90,87,98,16,11
5776,57,76,106,120,19,14
5777,68,90,122,139,22,17
5778,66,94,152,173,28,21
5779,149,184,125,151,35,26
5780,167,197,80,102,30,22
5781,153,183,154,176,30,22
5782,136,164,205,227,28,22
5783,41,52,189,197,11,8
5784,51,61,149,157,10,8
5785,41,50,128,135,9,7
5786,50,58,136,142,8,6
5787,23,31,125,131,8,6
5788,20,37,90,102,17,12
5789,22,34,61,71,12,10
5790,10,24,76,86,14,10
5791,63,84,15,31,21,16
5792,121,184,29,76,63,47
5793,171,211,118,149,40,31
5794,146,178,307,331,32,24
5795,190,217,258,278,27,20
5796,110,130,177,192,20,15
5797,63,88,171,189,25,18
5798,56,90,186,212,34,26
5799,127,159,178,202,32,24
5800,129,171,126,158,42,32
5801,127,144,81,94,17,13
5802,93,114,120,136,21,16
5803,93,124,150,173,31,23
5804,76,95,180,195,19,15
5805,84,115,209,232,31,23
5806,73,93,253,268,20,15
5807,61,73,219,227,12,8
5808,44,62,221,234,18,13
5809,44,55,250,259,11,9
5810,53,71,269,282,18,13
5811,73,102,297,318,29,21
5812,159,192,52,77,33,25
5813,184,217,9,34,33,25
5814,36,54,88,102,18,14
5815,51,70,54,68,19,14
5816,56,90,111,136,34,25
5817,34,51,153,166,17,13
5818,1,19,104,118,18,14
5819,30,63,17,42,33,25
5820,17,42,192,210,25,18
5821,44,67,176,193,23,17
5822,79,171,115,184,92,69
5823,110,150,183,213,40,30
5824,110,151,252,283,41,31
5825,128,171,216,249,43,33
5826,137,183,56,91,46,35
5827,95,128,12,37,33,25
5828,41,84,44,76,43,32
5829,39,67,112,134,28,22
5830,20,42,224,241,22,17
5831,31,63,288,313,32,25
5832,47,78,178,201,31,23
5833,48,82,141,166,34,25
5834,119,192,157,211,73,54
5835,137,195,218,261,58,43
5836,142,210,78,129,68,51
5837,105,151,32,66,46,34
5838,72,107,276,302,35,26
5839,43,82,323,352,39,29
5840,85,98,239,248,13,9
5841,12,23,192,200,11,8
5842,11,19,146,152,8,6
5843,13,32,99,114,19,15
5844,9,34,50,69,25,19
5845,17,35,166,180,18,14
5846,14,61,233,268,47,35
5847,56,78,208,225,22,17
5848,117,151,205,230,34,25
5849,171,210,243,273,39,30
5850,149,195,57,92,46,35
5851,111,144,11,36,33,25
5852,73,98,69,87,25,18
5853,76,96,44,59,20,15
5854,56,68,58,66,12,8
5855,55,82,72,92,27,20
5856,34,55,101,117,21,16
5857,7,22,106,118,15,12
5858,10,31,187,202,21,15
5859,15,19,261,264,4,3
5860,7,29,305,322,22,17
5861,112,167,245,286,55,41
5862,189,221,175,199,32,24
5863,102,134,98,121,32,23
5864,63,73,136,144,10,8
5865,57,84,187,208,27,21
5866,51,60,226,233,9,7
5867,151,178,204,225,27,21
5868,160,215,11,53,55,42
5869,5,45,37,67,40,30
5870,90,110,79,94,20,15
5871,105,137,125,149,32,24
5872,129,165,210,237,36,27
5873,132,163,264,287,31,23
5874,122,161,296,326,39,30
5875,164,205,129,160,41,31
5876,190,230,80,110,40,30
5877,159,215,59,101,56,42
5878,134,159,57,76,25,19
5879,98,128,81,104,30,23
5880,28,38,194,202,10,8
5881,42,71,228,249,29,21
5882,48,82,30,56,34,26
5883,47,72,49,68,25,19
5884,29,46,76,89,17,13
5885,37,59,94,111,22,17
5886,23,58,123,150,35,27
5887,95,124,213,235,29,22
5888,152,188,200,227,36,27
5889,10,13,87,89,3,2
5890,2,16,163,173,14,10
5891,7,22,180,191,15,11
5892,8,37,228,250,29,22
5893,39,78,293,323,39,30
5894,61,74,252,261,13,9
5895,112,141,262,283,29,21
5896,156,194,262,290,38,28
5897,185,222,140,168,37,28
5898,51,76,99,118,25,19
5899,42,72,193,216,30,23
5900,71,105,160,186,34,26
5901,76,110,259,285,34,26
5902,42,104,213,260,62,47
5903,147,168,224,240,21,16
5904,153,183,153,176,30,23
5905,145,183,80,109,38,29
5906,132,158,234,253,26,19
5907,164,215,301,340,51,39
5908,5,18,44,54,13,10
5909,10,34,14,32,24,18
5910,2,22,195,209,20,14
5911,58,72,151,161,14,10
5912,53,66,189,199,13,10
5913,86,139,138,177,53,39
5914,115,159,207,241,44,34
5915,166,200,170,196,34,26
5916,178,214,240,266,36,26
5917,160,195,299,325,35,26
5918,161,201,83,113,40,30
5919,159,208,25,62,49,37
5920,8,28,205,220,20,15
5921,1,24,168,185,23,17
5922,12,52,114,145,40,31
5923,32,60,71,92,28,21
5924,32,67,304,330,35,26
5925,3,17,25,36,14,11
5926,132,159,164,185,27,21
5927,66,88,128,145,22,17
5928,65,98,154,179,33,25
5929,56,70,216,227,14,11
5930,66,68,253,255,2,2
5931,64,97,283,308,33,25
5932,80,126,308,343,46,35
5933,139,193,263,304,54,41
5934,164,195,316,340,31,24
5935,193,231,196,225,38,29
5936,189,217,127,149,28,22
5937,132,153,136,152,21,16
5938,97,127,111,134,30,23
5939,57,79,63,79,22,16
5940,29,61,149,173,32,24
5941,40,67,207,227,27,20
5942,61,87,247,266,26,19
5943,112,148,207,234,36,27
5944,132,178,172,206,46,34
5945,178,230,68,107,52,39
5946,130,159,38,59,29,21
5947,7,32,256,275,25,19
5948,78,115,296,324,37,28
5949,164,210,311,345,46,34
5950,201,222,162,178,21,16
5951,66,90,95,113,24,18
5952,6,22,124,136,16,12
5953,2,43,158,189,41,31
5954,61,94,145,170,33,25
5955,56,71,240,252,15,12
5956,50,77,269,289,27,20
5957,67,79,312,321,12,9
5958,171,216,272,305,45,33
5959,154,188,197,223,34,26
5960,150,193,142,174,43,32
5961,154,193,46,75,39,29
5962,183,216,9,33,33,24
5963,139,177,309,337,38,28
5964,2,25,31,49,23,18
5965,12,29,236,249,17,13
5966,11,30,294,308,19,14
5967,38,56,197,211,18,14
5968,124,149,194,212,25,18
5969,124,168,153,186,44,33
5970,141,191,81,119,50,38
5971,105,134,109,130,29,21
5972,181,218,239,267,37,28
5973,47,68,145,161,21,16
5974,36,66,92,114,30,22
5975,6,27,131,147,21,16
5976,2,18,174,186,16,12
5977,5,28,221,238,23,17
5978,5,30,250,269,25,19
5979,12,51,289,318,39,29
5980,35,66,255,279,31,24
5981,139,175,276,303,36,27
5982,115,130,248,259,15,11
5983,88,108,216,231,20,15
5984,60,85,183,202,25,19
5985,20,54,318,343,34,25
5986,76,97,252,268,21,16
5987,65,99,189,215,34,26
5988,68,90,167,184,22,17
5989,92,127,107,133,35,26
5990,124,167,172,204,43,32
5991,158,188,256,278,30,22
5992,98,140,293,325,42,32
5993,14,39,221,239,25,18
5994,4,25,184,200,21,16
5995,4,36,128,152,32,24
5996,14,64,53,91,50,38
5997,44,68,96,114,24,18
5998,88,118,42,65,30,23
5999,109,150,0,31,41,31
6000,151,181,48,71,30,23
6001,161,195,79,105,34,26
6002,157,203,110,145,46,35
6003,19,48,249,271,29,22
6004,58,99,327,357,41,30
6005,157,210,319,359,53,40
6006,109,132,241,258,23,17
6007,1,34,9,34,33,25
6008,98,143,136,171,45,35
6009,97,125,193,215,28,22
6010,44,77,156,181,33,25
6011,41,77,99,126,36,27
6012,29,56,51,72,27,21
6013,7,24,41,53,17,12
6014,1,49,3,39,48,36
6015,83,128,8,41,45,33
6016,102,134,38,62,32,24
6017,176,217,74,105,41,31
6018,151,187,228,255,36,27
6019,160,214,180,221,54,41
6020,155,200,133,167,45,34
6021,95,124,93,114,29,21
6022,52,119,290,340,67,50
6023,170,219,303,340,49,37
6024,132,171,272,302,39,30
6025,19,39,84,99,20,15
6026,41,62,138,154,21,16
6027,66,95,93,116,29,23
6028,86,112,149,168,26,19
6029,136,187,93,132,51,39
6030,154,195,26,57,41,31
6031,164,202,220,249,38,29
6032,145,189,305,338,44,33
6033,118,144,240,260,26,20
6034,140,176,159,185,36,26
6035,10,49,180,210,39,30
6036,33,56,262,279,23,17
6037,57,87,235,258,30,23
6038,38,54,104,116,16,12
6039,37,53,87,98,16,11
6040,24,58,325,350,34,25
6041,103,135,318,341,32,23
6042,71,92,32,47,21,15
6043,120,139,21,36,19,15
6044,87,111,56,75,24,19
6045,84,99,87,98,15,11
6046,46,58,93,102,12,9
6047,38,54,103,115,16,12
6048,28,45,138,151,17,13
6049,39,62,119,136,23,17
6050,52,71,164,178,19,14
6051,66,93,214,234,27,20
6052,117,159,183,215,42,32
6053,137,193,118,160,56,42
6054,105,161,302,343,56,41
6055,5,37,239,264,32,25
6056,2,36,188,213,34,25
6057,6,30,49,67,24,18
6058,50,68,86,100,18,14
6059,59,73,136,146,14,10
6060,49,68,187,202,19,15
6061,63,84,218,234,21,16
6062,80,97,254,266,17,12
6063,82,105,285,303,23,18
6064,8,29,187,203,21,16
6065,1,21,79,94,20,15
6066,14,29,30,41,15,11
6067,60,86,14,33,26,19
6068,36,57,55,70,21,15
6069,139,173,32,57,34,25
6070,154,189,78,104,35,26
6071,178,214,131,159,36,28
6072,86,108,104,121,22,17
6073,101,129,58,80,28,22
6074,131,172,193,224,41,31
6075,172,209,253,280,37,27
6076,7,34,321,341,27,20
6077,19,47,159,179,28,20
6078,22,41,99,114,19,15
6079,36,55,124,139,19,15
6080,51,71,118,133,20,15
6081,46,69,80,97,23,17
6082,47,71,151,169,24,18
6083,7,32,187,205,25,18
6084,20,59,261,290,39,29
6085,66,111,288,322,45,34
6086,152,194,243,274,42,31
6087,65,105,201,231,40,30
6088,37,55,322,335,18,13
6089,174,227,65,105,53,40
6090,139,193,84,125,54,41
6091,111,159,30,66,48,36
6092,95,121,61,81,26,20
6093,60,90,100,123,30,23
6094,60,73,67,77,13,10
6095,34,81,17,53,47,36
6096,33,41,71,77,8,6
6097,35,54,132,146,19,14
6098,13,27,135,145,14,10
6099,6,28,213,230,22,17
6100,15,49,277,302,34,25
6101,5,45,239,269,40,30
6102,130,180,253,290,50,37
6103,159,201,310,342,42,32
6104,146,176,206,229,30,23
6105,195,237,181,212,42,31
6106,111,128,67,80,17,13
6107,71,96,57,76,25,19
6108,41,61,51,66,20,15
6109,22,46,195,213,24,18
6110,44,75,249,271,31,22
6111,114,164,239,276,50,37
6112,120,154,184,209,34,25
6113,146,184,119,147,38,28
6114,183,215,166,190,32,24
6115,4,33,81,103,29,22
6116,17,46,120,143,29,23
6117,23,56,291,316,33,25
6118,101,159,294,338,58,44
6119,184,217,13,38,33,25
6120,189,225,43,71,36,28
6121,159,184,68,87,25,19
6122,133,178,87,121,45,34
6123,109,138,132,154,29,22
6124,120,150,201,223,30,22
6125,90,122,232,256,32,24
6126,68,86,193,207,18,14
6127,47,61,158,169,14,11
6128,60,65,154,157,5,3
6129,45,53,138,144,8,6
6130,41,54,90,100,13,10
6131,59,66,94,99,7,5
6132,29,36,20,26,7,6
6133,24,34,42,49,10,7
6134,29,42,67,77,13,10
6135,22,31,195,202,9,7
6136,24,30,237,241,6,4
6137,43,58,233,245,15,12
6138,41,50,198,205,9,7
6139,34,56,283,299,22,16
6140,28,48,338,353,20,15
6141,64,100,321,348,36,27
6142,80,111,273,296,31,23
6143,116,143,316,336,27,20
6144,150,171,283,299,21,16
6145,185,221,205,232,36,27
6146,138,176,78,106,38,28
6147,200,222,53,70,22,17
6148,43,65,104,121,22,17
6149,49,66,66,79,17,13
6150,78,92,135,145,14,10
6151,92,108,179,192,16,13
6152,129,154,207,225,25,18
6153,144,183,245,275,39,30
6154,190,225,301,327,35,26
6155,167,190,113,130,23,17
6156,185,215,44,67,30,23
6157,83,101,70,84,18,14
6158,73,93,34,49,20,15
6159,27,44,40,54,17,14
6160,10,41,135,159,31,24
6161,5,44,183,212,39,29
6162,49,85,221,248,36,27
6163,67,109,267,298,42,31
6164,16,56,304,335,40,31
6165,76,98,103,119,22,16
6166,137,166,109,130,29,21
6167,4,27,116,133,23,17
6168,12,57,159,192,45,33
6169,97,140,185,217,43,32
6170,129,171,240,271,42,31
6171,124,152,281,302,28,21
6172,169,216,180,215,47,35
6173,190,218,244,266,28,22
6174,179,224,299,332,45,33
6175,9,29,23,38,20,15
6176,2,25,3,20,23,17
6177,14,56,226,257,42,31
6178,38,58,294,309,20,15
6179,156,201,252,286,45,34
6180,17,34,312,325,17,13
6181,110,142,142,165,32,23
6182,50,72,118,134,22,16
6183,12,29,105,117,17,12
6184,5,29,50,68,24,18
6185,2,29,16,37,27,21
6186,3,26,150,167,23,17
6187,55,84,168,190,29,22
6188,80,124,203,236,44,33
6189,115,156,238,268,41,30
6190,6,36,253,276,30,23
6191,31,60,210,232,29,22
6192,172,221,115,152,49,37
6193,166,224,54,97,58,43
6194,88,125,59,87,37,28
6195,58,79,70,86,21,16
6196,51,82,9,33,31,24
6197,67,105,33,61,38,28
6198,61,84,88,105,23,17
6199,50,79,125,147,29,22
6200,49,69,151,166,20,15
6201,14,31,248,261,17,13
6202,15,32,203,215,17,12
6203,11,29,170,183,18,13
6204,2,24,130,146,22,16
6205,4,30,66,85,26,19
6206,2,32,25,47,30,22
6207,88,134,24,59,46,35
6208,141,183,77,108,42,31
6209,160,223,137,184,63,47
6210,46,90,277,310,44,33
6211,92,130,309,338,38,29
6212,94,125,147,170,31,23
6213,62,88,112,131,26,19
6214,7,39,139,162,32,23
6215,2,42,185,216,40,31
6216,127,168,63,93,41,30
6217,161,221,157,202,60,45
6218,159,210,262,300,51,38
6219,122,142,279,294,20,15
6220,5,55,4,41,50,37
6221,10,38,284,305,28,21
6222,7,46,226,255,39,29
6223,61,80,332,347,19,15
6224,46,68,279,295,22,16
6225,146,196,114,152,50,38
6226,165,223,0,44,58,44
6227,90,123,15,40,33,25
6228,39,57,72,86,18,14
6229,24,42,89,103,18,14
6230,6,18,93,102,12,9
6231,17,35,109,123,18,14
6232,65,78,79,89,13,10
6233,57,76,172,186,19,14
6234,52,73,210,226,21,16
6235,133,186,203,242,53,39
6236,32,53,39,55,21,16
6237,22,54,70,94,32,24
6238,7,35,107,129,28,22
6239,10,32,155,171,22,16
6240,8,34,194,214,26,20
6241,15,44,239,261,29,22
6242,17,51,281,307,34,26
6243,32,54,314,331,22,17
6244,58,91,243,267,33,24
6245,73,100,194,214,27,20
6246,67,96,137,159,29,22
6247,96,142,90,125,46,35
6248,149,183,144,170,34,26
6249,151,200,209,246,49,37
6250,116,125,227,234,9,7
6251,173,230,38,80,57,42
6252,49,71,193,209,22,16
6253,45,64,156,170,19,14
6254,29,47,169,183,18,14
6255,47,66,100,114,19,14
6256,68,87,119,133,19,14
6257,10,29,238,252,19,14
6258,6,19,263,274,13,11
6259,10,44,277,303,34,26
6260,119,146,216,237,27,21
6261,143,194,252,290,51,38
6262,198,227,221,242,29,21
6263,169,210,140,170,41,30
6264,146,190,87,121,44,34
6265,161,197,35,62,36,27
6266,142,178,6,33,36,27
6267,111,144,104,128,33,24
6268,137,159,144,161,22,17
6269,78,101,20,37,23,17
6270,56,72,42,55,16,13
6271,34,63,59,82,29,23
6272,7,25,70,84,18,14
6273,4,17,103,113,13,10
6274,3,41,150,179,38,29
6275,33,63,200,222,30,22
6276,58,93,233,260,35,27
6277,93,135,231,262,42,31
6278,171,205,234,260,34,26
6279,154,199,155,189,45,34
6280,147,194,94,129,47,35
6281,129,159,40,63,30,23
6282,98,122,27,45,24,18
6283,165,192,11,32,27,21
6284,216,239,84,101,23,17
6285,141,199,276,320,58,44
6286,81,123,301,332,42,31
6287,134,165,77,100,31,23
6288,117,149,117,141,32,24
6289,105,129,174,192,24,18
6290,156,190,176,201,34,25
6291,173,198,231,249,25,18
6292,156,184,273,294,28,21
6293,188,210,302,319,22,17
6294,127,149,262,279,22,17
6295,93,111,216,230,18,14
6296,59,79,127,142,20,15
6297,51,77,72,91,26,19
6298,40,67,15,35,27,20
6299,29,60,45,69,31,24
6300,37,51,120,130,14,10
6301,28,64,188,215,36,27
6302,36,64,243,264,28,21
6303,47,73,277,297,26,20
6304,97,123,289,309,26,20
6305,123,153,318,340,30,22
6306,96,114,91,104,18,13
6307,88,125,13,41,37,28
6308,126,159,268,292,33,24
6309,130,169,199,228,39,29
6310,5,28,207,225,23,18
6311,9,37,156,178,28,22
6312,7,32,96,114,25,18
6313,76,108,61,85,32,24
6314,149,200,51,89,51,38
6315,170,203,147,171,33,24
6316,90,116,132,151,26,19
6317,192,213,238,254,21,16
6318,187,222,287,313,35,26
6319,89,118,241,263,29,22
6320,73,105,121,145,32,24
6321,83,117,174,200,34,26
6322,113,149,31,58,36,27
6323,146,178,100,123,32,23
6324,149,188,169,199,39,30
6325,135,174,255,284,39,29
6326,83,107,261,279,24,18
6327,30,51,276,291,21,15
6328,18,38,243,257,20,14
6329,22,60,194,223,38,29
6330,7,23,171,183,16,12
6331,7,27,98,113,20,15
6332,6,24,61,75,18,14
6333,2,17,23,33,15,10
6334,7,24,291,304,17,13
6335,79,117,296,324,38,28
6336,164,210,295,330,46,35
6337,196,233,211,238,37,27
6338,190,229,242,271,39,29
6339,172,211,42,71,39,29
6340,66,83,9,22,17,13
6341,70,91,32,48,21,16
6342,54,80,46,65,26,19
6343,57,68,85,93,11,8
6344,50,61,108,117,11,9
6345,46,58,131,141,12,10
6346,66,103,63,91,37,28
6347,104,146,104,136,42,32
6348,147,175,160,181,28,21
6349,86,116,176,199,30,23
6350,51,73,134,151,22,17
6351,36,49,125,135,13,10
6352,31,49,92,106,18,14
6353,22,54,64,88,32,24
6354,2,12,72,79,10,7
6355,9,16,40,45,7,5
6356,3,14,28,36,11,8
6357,9,32,7,24,23,17
6358,51,65,10,20,14,10
6359,83,100,9,22,17,13
6360,36,58,267,284,22,17
6361,32,56,300,318,24,18
6362,54,70,335,348,16,13
6363,122,154,238,261,32,23
6364,139,171,200,223,32,23
6365,174,198,121,139,24,18
6366,183,209,78,97,26,19
6367,186,213,36,56,27,20
6368,110,159,20,57,49,37
6369,61,83,100,116,22,16
6370,49,74,81,100,25,19
6371,93,115,68,84,22,16
6372,118,146,40,61,28,21
6373,134,166,16,40,32,24
6374,90,116,242,261,26,19
6375,84,107,302,319,23,17
6376,39,61,238,254,22,16
6377,22,40,218,231,18,13
6378,7,26,169,183,19,14
6379,2,19,134,147,17,13
6380,6,17,84,92,11,8
6381,4,21,48,61,17,13
6382,45,62,48,61,17,13
6383,61,87,10,29,26,19
6384,78,101,171,189,23,18
6385,102,132,191,213,30,22
6386,30,46,198,210,16,12
6387,124,168,164,198,44,34
6388,109,142,97,121,33,24
6389,90,135,32,66,45,34
6390,57,87,209,231,30,22
6391,29,63,246,272,34,26
6392,5,32,229,249,27,20
6393,1,41,146,176,40,30
6394,3,44,60,90,41,30
6395,90,110,72,86,20,14
6396,63,83,42,57,20,15
6397,50,79,74,96,29,22
6398,44,66,116,133,22,17
6399,1,30,120,142,29,22
6400,4,45,181,212,41,31
6401,43,71,237,258,28,21
6402,73,105,284,308,32,24
6403,148,181,283,308,33,25
6404,120,147,302,323,27,21
6405,37,72,324,350,35,26
6406,132,181,308,345,49,37
6407,206,236,313,335,30,22
6408,164,191,159,180,27,21
6409,139,191,90,129,52,39
6410,120,149,67,88,29,21
6411,120,167,24,59,47,35
6412,177,224,51,87,47,36
6413,4,29,14,33,25,19
6414,5,35,51,73,30,22
6415,103,124,123,139,21,16
6416,83,109,73,92,26,19
6417,89,107,108,122,18,14
6418,105,142,148,175,37,27
6419,186,204,166,179,18,13
6420,166,223,23,66,57,43
6421,157,226,250,301,69,51
6422,7,58,79,116,51,37
6423,3,39,13,40,36,27
6424,42,58,59,71,16,12
6425,82,112,50,72,30,22
6426,54,76,29,45,22,16
6427,97,139,146,178,42,32
6428,135,161,107,127,26,20
6429,139,168,195,217,29,22
6430,133,145,258,267,12,9
6431,2,37,41,67,35,26
6432,11,42,8,31,31,23
6433,63,100,48,76,37,28
6434,68,83,100,112,15,12
6435,71,87,50,61,16,11
6436,50,65,49,60,15,11
6437,25,32,72,76,7,4
6438,7,19,82,91,12,9
6439,2,21,44,58,19,14
6440,1,36,6,33,35,27
6441,63,105,180,211,42,31
6442,74,114,234,264,40,30
6443,179,211,234,258,32,24
6444,156,198,184,215,42,31
6445,166,232,265,315,66,50
6446,1,34,200,225,33,25
6447,7,36,176,197,29,21
6448,12,39,143,164,27,21
6449,88,117,139,160,29,21
6450,92,120,64,84,28,20
6451,142,173,85,109,31,24
6452,183,218,118,145,35,27
6453,190,233,49,81,43,32
6454,112,144,238,262,32,24
6455,125,148,202,220,23,18
6456,120,144,178,196,24,18
6457,133,167,141,167,34,26
6458,190,220,52,75,30,23
6459,154,171,316,329,17,13
6460,165,192,180,201,27,21
6461,30,47,237,249,17,12
6462,34,50,164,177,16,13
6463,24,43,76,90,19,14
6464,29,52,315,332,23,17
6465,119,144,326,345,25,19
6466,175,196,163,179,21,16
6467,92,112,34,49,20,15
6468,92,110,263,277,18,14
6469,110,120,158,166,10,8
6470,105,140,116,142,35,26
6471,133,153,317,332,20,15
6472,45,84,167,197,39,30
6473,58,76,219,232,18,13
6474,65,83,252,265,18,13
6475,65,98,301,326,33,25
6476,154,176,202,219,22,17
6477,213,239,145,165,26,20
6478,145,190,267,300,45,33
6479,178,217,323,352,39,29
6480,4,41,50,78,37,28
6481,62,95,35,59,33,24
6482,138,179,47,78,41,31
6483,175,217,9,41,42,32
6484,208,230,51,67,22,16
6485,192,210,78,92,18,14
6486,164,186,117,133,22,16
6487,101,112,241,249,11,8
6488,111,127,252,264,16,12
6489,213,226,93,103,13,10
6490,173,195,261,278,22,17
6491,85,105,296,311,20,15
6492,66,85,73,88,19,15
6493,61,90,154,175,29,21
6494,174,193,28,42,19,14
6495,146,165,34,49,19,15
6496,100,114,228,238,14,10
6497,36,61,237,256,25,19
6498,46,68,259,276,22,17
6499,95,115,303,319,20,16
6500,132,162,330,353,30,23
6501,56,81,80,99,25,19
6502,49,81,19,43,32,24
6503,132,162,150,173,30,23
6504,148,179,204,228,31,24
6505,181,204,268,286,23,18
6506,157,181,302,320,24,18
6507,132,157,279,299,25,20
6508,127,166,3,33,39,30
6509,55,68,118,128,13,10
6510,57,76,88,102,19,14
6511,76,115,69,98,39,29
6512,101,131,36,58,30,22
6513,151,204,42,82,53,40
6514,137,187,179,216,50,37
6515,150,186,241,268,36,27
6516,142,178,299,326,36,27
6517,92,112,275,290,20,15
6518,77,105,229,250,28,21
6519,45,76,196,219,31,23
6520,5,36,212,235,31,23
6521,54,100,277,312,46,35
6522,87,124,318,346,37,28
6523,189,222,108,133,33,25
6524,108,152,158,191,44,33
6525,133,170,67,94,37,27
6526,1,38,103,131,37,28
6527,0,39,14,43,39,29
6528,66,90,70,89,24,19
6529,44,71,262,282,27,20
6530,31,47,234,246,16,12
6531,39,53,180,190,14,10
6532,128,161,103,128,33,25
6533,127,172,13,47,45,34
6534,122,152,47,70,30,23
6535,137,173,73,99,36,26
6536,142,175,108,132,33,24
6537,143,166,136,153,23,17
6538,120,139,165,179,19,14
6539,93,107,160,170,14,10
6540,64,80,142,155,16,13
6541,65,80,108,119,15,11
6542,46,69,29,47,23,18
6543,93,115,25,42,22,17
6544,107,123,55,66,16,11
6545,173,205,200,224,32,24
6546,165,182,235,248,17,13
6547,132,153,257,273,21,16
6548,118,141,275,292,23,17
6549,117,135,296,310,18,14
6550,120,146,309,329,26,20
6551,166,193,306,327,27,21
6552,84,106,222,238,22,16
6553,85,105,195,209,20,14
6554,159,202,76,108,43,32
6555,105,125,99,113,20,14
6556,74,95,116,131,21,15
6557,98,127,136,157,29,21
6558,119,145,171,190,26,19
